total_sulfur_dioxide,chlorides,volatile_acidity,alcohol,style
98.0,0.044000000000000004,0.17,9.2,1
134.0,0.034,0.47,13.0,1
128.0,0.033,0.15,12.1,1
106.0,0.028999999999999998,0.21,11.5,1
106.0,0.028999999999999998,0.21,11.5,1
134.0,0.047,0.24,10.0,1
89.0,0.038,0.34,11.1,1
107.0,0.033,0.54,12.4,1
86.0,0.031,0.23,12.2,1
172.0,0.042,0.39,10.6,1
145.0,0.037000000000000005,0.105,11.1,1
123.0,0.027000000000000003,0.32,13.9,1
143.0,0.055999999999999994,0.22,9.2,1
103.0,0.055,0.19,10.5,1
179.0,0.042,0.24,11.3,1
111.0,0.04,0.17,12.9,1
106.0,0.035,0.3,12.9,1
171.0,0.046,0.29,9.6,1
108.0,0.04,0.19,12.9,1
111.0,0.04,0.17,12.9,1
219.0,0.047,0.24,8.8,1
93.0,0.031,0.16,13.2,1
143.0,0.055999999999999994,0.22,9.2,1
179.0,0.042,0.24,11.3,1
103.0,0.055,0.19,10.5,1
131.0,0.045,0.16,10.5,1
97.0,0.038,0.3,12.6,1
191.0,0.064,0.22,9.5,1
184.0,0.06,0.36,9.8,1
86.0,0.032,0.37,13.4,1
150.0,0.037000000000000005,0.31,11.8,1
184.0,0.06,0.36,9.8,1
94.0,0.039,0.32,13.1,1
97.0,0.038,0.3,12.6,1
131.0,0.047,0.22,10.4,1
102.0,0.033,0.45,13.4,1
88.0,0.035,0.36,13.0,1
86.0,0.032,0.37,13.4,1
113.0,0.055999999999999994,0.21,10.2,1
98.0,0.039,0.28,11.7,1
191.0,0.064,0.22,9.5,1
83.0,0.036000000000000004,0.2,11.7,1
81.0,0.040999999999999995,0.28,11.4,1
150.0,0.037000000000000005,0.31,11.8,1
111.0,0.057,0.2,11.2,1
134.0,0.036000000000000004,0.28,13.0,1
134.0,0.036000000000000004,0.28,13.0,1
123.0,0.042,0.24,10.9,1
102.0,0.042,0.22,11.6,1
134.0,0.038,0.24,11.3,1
164.0,0.032,0.43,12.0,1
141.0,0.052000000000000005,0.3,10.5,1
124.0,0.036000000000000004,0.33,13.1,1
134.0,0.036000000000000004,0.28,13.0,1
123.0,0.042,0.24,10.9,1
181.0,0.054000000000000006,0.29,9.1,1
93.0,0.04,0.33,13.4,1
133.0,0.028999999999999998,0.16,11.5,1
118.0,0.031,0.2,11.2,1
155.0,0.042,0.33,10.9,1
115.0,0.036000000000000004,0.36,13.5,1
181.0,0.054000000000000006,0.29,9.1,1
179.0,0.046,0.26,9.9,1
167.0,0.040999999999999995,0.22,10.5,1
90.0,0.046,0.19,11.7,1
117.0,0.043,0.21,11.0,1
63.0,0.032,0.35,13.0,1
95.0,0.03,0.38,13.6,1
87.0,0.031,0.19,12.3,1
171.0,0.044000000000000004,0.33,13.3,1
102.0,0.036000000000000004,0.29,13.7,1
131.0,0.05,0.2,11.1,1
132.0,0.038,0.33,13.4,1
207.0,0.048,0.23,9.1,1
152.0,0.038,0.23,11.3,1
178.0,0.048,0.32,9.4,1
207.0,0.048,0.23,9.1,1
132.0,0.027999999999999997,0.36,11.6,1
132.0,0.027999999999999997,0.36,11.6,1
128.0,0.024,0.27,12.4,1
146.0,0.053,0.23,9.8,1
50.0,0.036000000000000004,0.75,11.1,1
134.0,0.034,0.35,13.1,1
178.0,0.046,0.31,9.7,1
179.0,0.048,0.28,9.2,1
85.0,0.036000000000000004,0.23,11.7,1
136.0,0.045,0.22,10.6,1
178.0,0.046,0.31,9.7,1
179.0,0.048,0.28,9.2,1
92.0,0.032,0.24,10.9,1
105.0,0.146,0.27,10.1,1
128.0,0.028999999999999998,0.28,12.2,1
80.0,0.031,0.27,12.7,1
99.0,0.024,0.28,13.0,1
123.0,0.03,0.26,11.2,1
153.0,0.036000000000000004,0.23,9.4,1
159.0,0.031,0.33,11.0,1
159.0,0.031,0.33,11.0,1
237.0,0.039,0.2,9.2,1
153.0,0.036000000000000004,0.23,9.4,1
237.0,0.039,0.2,9.2,1
142.0,0.028999999999999998,0.47,12.3,1
159.0,0.031,0.33,11.0,1
116.0,0.022000000000000002,0.14,10.0,1
110.0,0.044000000000000004,0.22,9.0,1
110.0,0.044000000000000004,0.22,9.0,1
110.0,0.044000000000000004,0.22,9.0,1
87.0,0.023,0.2,11.1,1
123.0,0.042,0.14,9.9,1
112.0,0.037000000000000005,0.21,12.2,1
87.0,0.023,0.2,11.1,1
110.0,0.044000000000000004,0.22,9.0,1
34.0,0.031,0.34,11.8,1
78.0,0.032,0.64,12.9,1
86.0,0.05,0.48,9.0,1
162.0,0.027999999999999997,0.37,12.4,1
86.0,0.05,0.48,9.0,1
78.0,0.032,0.64,12.9,1
85.0,0.036000000000000004,0.25,11.2,1
112.0,0.028999999999999998,0.38,12.6,1
80.0,0.031,0.26,11.5,1
93.0,0.035,0.15,11.3,1
85.0,0.036000000000000004,0.25,11.2,1
80.0,0.031,0.26,11.5,1
31.0,0.033,0.655,10.5,1
112.0,0.028999999999999998,0.38,12.6,1
87.0,0.027000000000000003,0.31,11.9,1
119.0,0.036000000000000004,0.17,10.1,1
112.0,0.027000000000000003,0.18,11.0,1
161.0,0.048,0.28,10.6,1
120.0,0.035,0.23,11.3,1
124.0,0.038,0.22,11.2,1
78.0,0.027999999999999997,0.25,11.5,1
143.0,0.026000000000000002,0.3,11.1,1
130.0,0.023,0.26,12.8,1
76.0,0.037000000000000005,0.32,12.3,1
102.0,0.040999999999999995,0.24,10.4,1
78.0,0.027999999999999997,0.25,11.5,1
104.0,0.032,0.24,11.7,1
158.0,0.044000000000000004,0.28,10.7,1
114.0,0.042,0.19,9.5,1
114.0,0.042,0.19,9.5,1
114.0,0.042,0.19,9.5,1
107.0,0.037000000000000005,0.19,12.0,1
186.0,0.053,0.28,10.8,1
158.0,0.043,0.28,10.7,1
158.0,0.044000000000000004,0.28,10.7,1
107.0,0.049,0.19,10.7,1
123.0,0.031,0.16,12.1,1
108.0,0.034,0.17,11.9,1
137.0,0.042,0.19,10.8,1
169.0,0.033,0.2,12.3,1
226.0,0.053,0.39,9.4,1
88.0,0.049,0.12,9.9,1
140.0,0.039,0.295,10.4,1
137.0,0.038,0.26,10.4,1
122.0,0.027000000000000003,0.32,12.6,1
69.0,0.017,0.36,12.5,1
167.0,0.055999999999999994,0.35,9.4,1
151.0,0.047,0.38,9.2,1
90.0,0.047,0.14,11.2,1
149.0,0.044000000000000004,0.16,9.2,1
149.0,0.044000000000000004,0.16,9.2,1
167.0,0.055999999999999994,0.35,9.4,1
90.0,0.047,0.14,11.2,1
114.0,0.046,0.16,10.8,1
149.0,0.044000000000000004,0.16,9.2,1
151.0,0.047,0.38,9.2,1
95.0,0.037000000000000005,0.24,12.5,1
188.0,0.040999999999999995,0.32,9.3,1
117.0,0.040999999999999995,0.29,11.4,1
118.0,0.044000000000000004,0.27,10.0,1
122.0,0.031,0.45,10.6,1
168.0,0.04,0.2,10.7,1
118.0,0.044000000000000004,0.27,10.0,1
95.0,0.037000000000000005,0.24,12.5,1
122.0,0.031,0.45,10.6,1
93.0,0.028999999999999998,0.36,12.8,1
188.0,0.040999999999999995,0.32,9.3,1
117.0,0.040999999999999995,0.29,11.4,1
183.0,0.11699999999999999,0.37,9.5,1
181.0,0.11699999999999999,0.38,9.5,1
172.0,0.11800000000000001,0.36,9.5,1
124.0,0.036000000000000004,0.3,10.8,1
124.0,0.036000000000000004,0.3,10.8,1
125.0,0.045,0.21,8.8,1
124.0,0.036000000000000004,0.3,10.8,1
156.0,0.021,0.31,11.0,1
96.0,0.02,0.58,12.4,1
66.0,0.02,0.26,11.3,1
127.0,0.018000000000000002,0.3,11.2,1
89.0,0.013999999999999999,0.29,12.5,1
99.0,0.017,0.13,10.0,1
130.0,0.047,0.19,11.0,1
152.0,0.052000000000000005,0.25,10.5,1
152.0,0.052000000000000005,0.25,10.5,1
130.0,0.047,0.19,11.0,1
133.0,0.046,0.24,11.4,1
139.0,0.039,0.18,11.3,1
73.0,0.031,0.33,12.2,1
95.0,0.037000000000000005,0.29,12.6,1
138.0,0.032,0.31,11.1,1
126.0,0.035,0.29,12.3,1
122.0,0.037000000000000005,0.19,10.4,1
190.0,0.06,0.32,8.8,1
109.0,0.036000000000000004,0.085,9.5,1
190.0,0.06,0.32,8.8,1
109.0,0.047,0.18,10.4,1
130.0,0.038,0.52,13.0,1
191.0,0.03,0.28,12.2,1
128.0,0.035,0.15,10.5,1
149.0,0.043,0.275,10.8,1
128.0,0.036000000000000004,0.53,13.2,1
115.0,0.032,0.32,13.0,1
152.0,0.049,0.22,10.0,1
76.0,0.05,0.6,10.4,1
145.0,0.034,0.26,12.4,1
155.0,0.035,0.29,12.9,1
128.0,0.036000000000000004,0.53,13.2,1
152.0,0.038,0.21,10.5,1
115.0,0.032,0.32,13.0,1
82.0,0.03,0.27,11.2,1
102.0,0.028999999999999998,0.37,12.7,1
155.0,0.044000000000000004,0.21,9.4,1
95.0,0.025,0.3,12.9,1
74.0,0.032,0.41,13.0,1
93.0,0.028999999999999998,0.3,13.6,1
112.0,0.053,0.34,9.1,1
166.0,0.049,0.25,10.4,1
93.0,0.028999999999999998,0.3,13.6,1
169.0,0.032,0.58,12.2,1
111.0,0.085,0.23,8.7,1
105.0,0.037000000000000005,0.2,10.5,1
183.0,0.044000000000000004,0.15,10.2,1
122.0,0.027000000000000003,0.22,12.5,1
122.0,0.051,0.16,11.3,1
183.0,0.044000000000000004,0.15,10.2,1
122.0,0.027999999999999997,0.31,12.6,1
183.0,0.044000000000000004,0.15,10.2,1
177.0,0.087,0.3,9.8,1
98.0,0.03,0.16,10.8,1
186.0,0.04,0.21,12.5,1
122.0,0.027000000000000003,0.22,12.5,1
150.0,0.027000000000000003,0.21,11.5,1
112.0,0.027000000000000003,0.22,11.4,1
105.0,0.037000000000000005,0.2,10.5,1
122.0,0.027999999999999997,0.31,12.6,1
111.0,0.085,0.23,8.7,1
146.0,0.053,0.15,11.0,1
122.0,0.051,0.16,11.3,1
182.0,0.044000000000000004,0.15,10.2,1
96.0,0.036000000000000004,0.22,11.6,1
177.0,0.087,0.3,9.8,1
145.0,0.076,0.3,10.1,1
139.0,0.05,0.26,9.2,1
180.0,0.05,0.24,9.1,1
180.0,0.05,0.24,9.1,1
180.0,0.05,0.24,9.1,1
180.0,0.05,0.24,9.1,1
79.0,0.037000000000000005,0.15,11.7,1
114.0,0.040999999999999995,0.34,12.6,1
183.0,0.08800000000000001,0.35,9.0,1
141.0,0.039,0.31,10.1,1
9.0,0.02,0.67,13.6,1
180.0,0.05,0.24,9.1,1
159.0,0.045,0.2,9.2,1
190.0,0.049,0.28,8.8,1
95.0,0.027999999999999997,0.18,10.0,1
196.0,0.036000000000000004,0.35,9.1,1
182.0,0.040999999999999995,0.22,11.2,1
119.0,0.053,0.18,9.2,1
139.0,0.05,0.26,9.2,1
200.0,0.038,0.3,9.5,1
152.0,0.024,0.34,11.9,1
138.0,0.068,0.3,9.8,1
134.0,0.069,0.31,9.8,1
150.0,0.036000000000000004,0.265,10.8,1
122.0,0.051,0.255,11.3,1
121.0,0.027999999999999997,0.26,12.1,1
111.0,0.03,0.17,11.3,1
150.0,0.036000000000000004,0.265,10.8,1
75.0,0.027999999999999997,0.2,13.5,1
126.0,0.044000000000000004,0.28,10.3,1
184.0,0.035,0.22,9.0,1
166.0,0.040999999999999995,0.34,11.6,1
126.0,0.044000000000000004,0.28,10.3,1
116.0,0.028999999999999998,0.19,12.5,1
125.0,0.042,0.21,8.6,1
74.0,0.16,0.22,13.4,1
88.0,0.026000000000000002,0.32,12.7,1
120.0,0.16699999999999998,0.21,9.2,1
135.0,0.034,0.26,10.2,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
149.0,0.051,0.15,9.0,1
121.0,0.04,0.27,11.9,1
194.0,0.07,0.22,9.0,1
134.0,0.055,0.24,9.0,1
143.0,0.051,0.28,11.0,1
149.0,0.051,0.15,9.0,1
108.0,0.039,0.17,10.0,1
184.0,0.04,0.26,10.7,1
183.0,0.042,0.27,10.7,1
130.0,0.026000000000000002,0.46,13.4,1
124.0,0.015,0.19,11.0,1
108.0,0.039,0.17,10.0,1
184.0,0.04,0.26,10.7,1
183.0,0.042,0.27,10.7,1
124.0,0.015,0.19,11.0,1
101.0,0.016,0.2,11.0,1
98.0,0.027999999999999997,0.17,11.1,1
40.0,0.025,0.2,10.9,1
80.0,0.017,0.39,11.5,1
130.0,0.026000000000000002,0.46,13.4,1
186.0,0.033,0.4,9.4,1
186.0,0.033,0.4,9.4,1
186.0,0.033,0.4,9.4,1
134.0,0.035,0.24,10.6,1
186.0,0.033,0.4,9.4,1
143.0,0.013999999999999999,0.27,12.0,1
125.0,0.042,0.27,10.2,1
134.0,0.035,0.24,10.6,1
100.0,0.009000000000000001,0.61,13.5,1
248.0,0.04,0.42,9.7,1
103.0,0.018000000000000002,0.33,12.2,1
135.0,0.04,0.33,12.3,1
103.0,0.018000000000000002,0.33,12.2,1
100.0,0.022000000000000002,0.15,11.4,1
97.0,0.022000000000000002,0.32,12.7,1
248.0,0.04,0.42,9.7,1
113.0,0.02,0.25,10.8,1
96.0,0.018000000000000002,0.27,11.0,1
196.0,0.05,0.27,9.5,1
140.0,0.064,0.25,10.1,1
100.0,0.027000000000000003,0.19,13.2,1
182.0,0.037000000000000005,0.29,8.8,1
201.0,0.043,0.34,9.5,1
202.0,0.044000000000000004,0.27,9.5,1
191.0,0.047,0.26,9.5,1
196.0,0.05,0.27,9.5,1
197.0,0.051,0.26,9.5,1
133.0,0.043,0.25,10.4,1
170.0,0.049,0.32,9.9,1
113.0,0.046,0.24,10.0,1
140.0,0.064,0.25,10.1,1
95.0,0.055999999999999994,0.13,9.4,1
91.0,0.098,0.39,9.3,1
138.0,0.057,0.21,10.9,1
177.0,0.042,0.3,11.4,1
49.0,0.036000000000000004,0.2,10.3,1
57.0,0.033,0.18,11.0,1
138.0,0.057,0.21,10.9,1
111.0,0.042,0.17,10.8,1
49.0,0.036000000000000004,0.2,10.3,1
57.0,0.033,0.18,11.0,1
91.0,0.098,0.39,9.3,1
113.0,0.040999999999999995,0.21,10.2,1
109.0,0.042,0.21,10.2,1
111.0,0.042,0.17,10.8,1
162.0,0.06,0.26,10.5,1
156.0,0.052000000000000005,0.28,11.1,1
138.0,0.057,0.21,10.9,1
177.0,0.042,0.3,11.4,1
149.0,0.049,0.34,10.3,1
106.0,0.042,0.43,12.9,1
131.0,0.045,0.41,9.9,1
131.0,0.036000000000000004,0.4,11.3,1
120.0,0.034,0.35,11.5,1
120.0,0.034,0.35,11.5,1
132.0,0.039,0.3,10.7,1
139.0,0.042,0.28,10.4,1
204.0,0.033,0.33,12.5,1
197.0,0.052000000000000005,0.26,9.5,1
104.0,0.042,0.24,11.3,1
88.0,0.034,0.46,13.0,1
120.0,0.034,0.35,11.5,1
99.0,0.053,0.23,11.5,1
131.0,0.036000000000000004,0.4,11.3,1
100.0,0.035,0.44,13.2,1
111.0,0.034,0.26,11.5,1
130.0,0.086,0.31,9.6,1
130.0,0.086,0.31,9.6,1
110.0,0.057999999999999996,0.15,9.7,1
142.0,0.052000000000000005,0.41,9.2,1
113.0,0.052000000000000005,0.31,8.4,1
103.0,0.05,0.27,12.4,1
103.0,0.05,0.27,12.4,1
142.0,0.052000000000000005,0.41,9.2,1
113.0,0.052000000000000005,0.31,8.4,1
84.0,0.027999999999999997,0.37,11.7,1
191.0,0.036000000000000004,0.21,11.0,1
109.0,0.032,0.26,11.9,1
100.0,0.027999999999999997,0.34,13.2,1
84.0,0.027999999999999997,0.37,11.7,1
176.0,0.055,0.32,9.1,1
109.0,0.023,0.24,12.6,1
176.0,0.055,0.32,9.1,1
90.0,0.19399999999999998,0.39,10.5,1
87.0,0.047,0.31,10.6,1
109.0,0.023,0.24,12.6,1
123.0,0.03,0.17,13.7,1
93.0,0.037000000000000005,0.2,12.0,1
120.0,0.031,0.32,12.5,1
110.0,0.03,0.12,12.1,1
137.0,0.032,0.18,11.3,1
93.0,0.037000000000000005,0.2,12.0,1
104.0,0.049,0.17,10.3,1
136.0,0.039,0.21,12.7,1
207.0,0.048,0.25,9.2,1
207.0,0.048,0.25,9.2,1
152.0,0.054000000000000006,0.22,9.5,1
175.0,0.045,0.27,10.1,1
175.0,0.045,0.27,10.1,1
98.0,0.038,0.39,13.0,1
101.0,0.04,0.31,13.1,1
113.0,0.048,0.23,11.0,1
207.0,0.048,0.25,9.2,1
177.0,0.055999999999999994,0.22,9.4,1
152.0,0.054000000000000006,0.22,9.5,1
134.0,0.055,0.23,10.2,1
175.0,0.045,0.27,10.1,1
193.0,0.054000000000000006,0.36,8.6,1
181.0,0.094,0.37,9.0,1
194.0,0.062,0.26,9.6,1
98.0,0.057,0.22,9.9,1
135.0,0.059000000000000004,0.22,10.5,1
98.0,0.053,0.28,11.4,1
170.0,0.069,0.35,9.4,1
65.0,0.054000000000000006,0.73,11.1,1
111.0,0.047,0.28,8.9,1
111.0,0.047,0.28,8.9,1
129.0,0.049,0.2,10.8,1
143.0,0.045,0.33,12.2,1
111.0,0.047,0.28,8.9,1
63.0,0.028999999999999998,0.24,12.5,1
143.0,0.045,0.33,12.2,1
63.0,0.028999999999999998,0.24,12.5,1
111.0,0.047,0.28,8.9,1
127.0,0.046,0.27,10.8,1
98.0,0.043,0.38,11.4,1
129.0,0.049,0.2,10.8,1
127.0,0.036000000000000004,0.21,10.6,1
63.0,0.044000000000000004,0.34,9.2,1
134.0,0.031,0.435,12.2,1
76.0,0.021,0.25,12.3,1
179.0,0.038,0.26,10.4,1
172.0,0.035,0.24,10.4,1
110.0,0.035,0.23,11.0,1
127.0,0.036000000000000004,0.21,10.6,1
63.0,0.044000000000000004,0.34,9.2,1
10.0,0.013000000000000001,0.65,13.5,1
65.0,0.14400000000000002,0.22,11.4,1
69.0,0.071,0.27,11.5,1
106.0,0.036000000000000004,0.455,14.0,1
88.0,0.036000000000000004,0.33,12.5,1
88.0,0.036000000000000004,0.33,12.5,1
83.0,0.038,0.31,12.8,1
138.0,0.037000000000000005,0.39,11.2,1
138.0,0.037000000000000005,0.39,11.2,1
139.0,0.04,0.37,13.6,1
109.0,0.149,0.23,9.2,1
88.0,0.036000000000000004,0.33,12.5,1
105.0,0.054000000000000006,0.25,11.1,1
138.0,0.037000000000000005,0.39,11.2,1
106.0,0.036000000000000004,0.455,14.0,1
139.0,0.04,0.37,13.6,1
206.0,0.055999999999999994,0.28,9.4,1
113.0,0.037000000000000005,0.35,14.2,1
107.0,0.035,0.31,13.2,1
132.0,0.05,0.25,11.2,1
173.0,0.057,0.36,10.2,1
83.0,0.038,0.31,12.8,1
109.0,0.045,0.31,10.1,1
109.0,0.045,0.31,10.1,1
95.0,0.031,0.22,10.3,1
91.0,0.055999999999999994,0.14,9.9,1
106.0,0.046,0.22,11.5,1
173.0,0.063,0.32,9.0,1
173.0,0.063,0.32,9.0,1
101.0,0.03,0.28,12.1,1
106.0,0.036000000000000004,0.3,13.3,1
116.0,0.05,0.22,11.5,1
67.0,0.039,0.31,11.0,1
84.0,0.04,0.27,10.7,1
184.0,0.046,0.46,9.4,1
108.0,0.042,0.23,10.3,1
151.0,0.185,0.36,9.3,1
92.0,0.04,0.18,12.0,1
159.0,0.048,0.27,11.0,1
148.0,0.053,0.4,9.3,1
143.0,0.068,0.345,10.1,1
106.0,0.053,0.23,11.1,1
113.0,0.046,0.2,9.9,1
161.0,0.048,0.27,11.0,1
159.0,0.048,0.27,11.0,1
127.0,0.042,0.3,12.5,1
142.0,0.042,0.3,12.7,1
105.0,0.045,0.14,9.3,1
148.0,0.053,0.4,9.3,1
143.0,0.068,0.345,10.1,1
161.0,0.066,0.33,8.8,1
90.0,0.043,0.16,11.2,1
122.0,0.038,0.22,10.8,1
161.0,0.066,0.33,8.8,1
90.0,0.043,0.16,11.2,1
145.0,0.05,0.24,10.3,1
87.0,0.026000000000000002,0.31,12.0,1
110.0,0.048,0.185,9.5,1
110.0,0.048,0.185,9.5,1
159.0,0.04,0.43,9.8,1
170.0,0.084,0.39,9.0,1
118.0,0.032,0.58,13.0,1
116.0,0.044000000000000004,0.34,11.8,1
176.5,0.055999999999999994,0.35,8.8,1
102.0,0.05,0.38,11.2,1
110.0,0.048,0.185,9.5,1
200.0,0.049,0.27,9.4,1
192.0,0.049,0.29,9.5,1
125.0,0.034,0.17,10.4,1
143.0,0.035,0.18,9.8,1
125.0,0.034,0.17,10.4,1
98.0,0.175,0.37,10.3,1
200.0,0.049,0.27,9.4,1
192.0,0.049,0.29,9.5,1
134.0,0.033,0.24,11.9,1
124.0,0.025,0.32,12.8,1
117.0,0.03,0.27,13.0,1
192.0,0.04,0.29,10.4,1
193.0,0.034,0.29,10.4,1
135.0,0.035,0.22,10.7,1
157.0,0.036000000000000004,0.22,10.7,1
134.0,0.033,0.24,11.9,1
101.0,0.043,0.23,10.4,1
124.0,0.025,0.32,12.8,1
104.0,0.044000000000000004,0.11,9.9,1
104.0,0.044000000000000004,0.11,9.9,1
223.0,0.048,0.23,9.4,1
129.0,0.048,0.2,11.4,1
104.0,0.044000000000000004,0.11,9.9,1
223.0,0.048,0.23,9.4,1
104.0,0.06,0.2,9.2,1
76.0,0.040999999999999995,0.19,10.5,1
111.0,0.048,0.28,11.0,1
111.0,0.048,0.28,11.0,1
127.0,0.038,0.37,12.1,1
111.0,0.048,0.28,11.0,1
144.0,0.040999999999999995,0.26,12.8,1
120.0,0.053,0.24,10.5,1
120.0,0.053,0.24,10.5,1
120.0,0.053,0.24,10.5,1
122.0,0.062,0.25,9.5,1
94.0,0.052000000000000005,0.25,9.2,1
117.0,0.047,0.14,11.1,1
112.0,0.042,0.38,12.3,1
117.0,0.047,0.14,11.1,1
51.0,0.037000000000000005,0.15,12.6,1
122.0,0.062,0.25,9.5,1
94.0,0.052000000000000005,0.25,9.2,1
152.0,0.054000000000000006,0.22,10.8,1
122.0,0.044000000000000004,0.21,11.3,1
144.0,0.040999999999999995,0.26,12.8,1
120.0,0.053,0.24,10.5,1
171.0,0.051,0.46,9.8,1
183.0,0.054000000000000006,0.18,8.5,1
97.0,0.054000000000000006,0.32,9.3,1
151.0,0.055,0.4,9.2,1
115.0,0.037000000000000005,0.23,11.4,1
183.0,0.054000000000000006,0.18,8.5,1
97.0,0.054000000000000006,0.32,9.3,1
91.0,0.055999999999999994,0.37,8.4,1
100.0,0.062,0.23,9.2,1
151.0,0.055,0.4,9.2,1
151.0,0.033,0.19,10.4,1
147.0,0.046,0.28,11.6,1
94.0,0.028999999999999998,0.32,12.4,1
151.0,0.033,0.19,10.4,1
176.0,0.052000000000000005,0.26,9.3,1
81.0,0.028999999999999998,0.25,12.2,1
139.0,0.031,0.28,11.0,1
105.0,0.023,0.19,11.4,1
120.0,0.06,0.29,9.5,1
116.0,0.034,0.27,9.2,1
125.0,0.021,0.26,11.1,1
116.0,0.034,0.27,9.2,1
172.0,0.032,0.2,11.0,1
177.0,0.040999999999999995,0.33,9.9,1
176.0,0.044000000000000004,0.34,9.9,1
120.0,0.06,0.29,9.5,1
109.0,0.033,1.1,12.4,1
185.0,0.052000000000000005,0.24,9.4,1
149.0,0.053,0.24,9.3,1
135.0,0.05,0.16,8.7,1
135.0,0.05,0.16,8.7,1
135.0,0.05,0.16,8.7,1
135.0,0.05,0.16,8.7,1
154.0,0.05,0.17,9.0,1
118.0,0.038,0.19,10.7,1
118.0,0.038,0.19,10.7,1
98.0,0.034,0.16,11.3,1
135.0,0.05,0.16,8.7,1
97.0,0.027999999999999997,0.3,11.7,1
149.0,0.053,0.24,9.3,1
135.0,0.05,0.16,8.7,1
154.0,0.05,0.17,9.0,1
97.0,0.027999999999999997,0.3,11.7,1
131.0,0.032,0.43,10.7,1
110.0,0.036000000000000004,0.17,11.4,1
118.0,0.038,0.19,10.7,1
98.0,0.034,0.16,11.3,1
70.0,0.048,0.41,10.0,1
70.0,0.048,0.41,10.0,1
119.0,0.036000000000000004,0.36,11.2,1
130.0,0.09,0.17,9.7,1
85.0,0.032,0.28,12.5,1
110.0,0.028999999999999998,0.5,12.9,1
160.0,0.057,0.44,11.8,1
166.0,0.062,0.38,10.6,1
160.0,0.057,0.44,11.8,1
133.0,0.049,0.24,10.7,1
162.0,0.048,0.28,9.9,1
76.0,0.048,0.26,12.0,1
163.0,0.043,0.16,10.4,1
107.0,0.054000000000000006,0.36,8.5,1
82.0,0.06,0.35,9.9,1
120.0,0.049,0.25,9.4,1
134.0,0.05,0.37,10.4,1
108.0,0.044000000000000004,0.25,11.0,1
110.0,0.044000000000000004,0.23,11.0,1
91.0,0.052000000000000005,0.265,10.4,1
116.0,0.05,0.25,9.8,1
106.0,0.049,0.25,9.4,1
142.0,0.046,0.23,10.6,1
185.0,0.052000000000000005,0.3,10.1,1
96.0,0.048,0.33,11.5,1
73.0,0.048,0.26,11.4,1
93.0,0.057999999999999996,0.2,9.2,1
101.0,0.059000000000000004,0.21,9.7,1
79.0,0.047,0.25,11.3,1
127.0,0.098,0.27,9.6,1
179.0,0.07,0.24,8.9,1
82.0,0.057,0.14,10.0,1
112.0,0.059000000000000004,0.5,9.2,1
103.0,0.11,0.41,9.0,1
98.0,0.03,0.25,12.8,1
103.0,0.11,0.41,9.0,1
136.0,0.054000000000000006,0.25,9.5,1
82.0,0.057,0.14,10.0,1
140.0,0.046,0.21,11.0,1
112.0,0.059000000000000004,0.5,9.2,1
99.0,0.037000000000000005,0.29,10.6,1
166.0,0.057,0.37,10.0,1
166.0,0.057,0.37,10.0,1
86.0,0.03,0.31,11.7,1
80.0,0.035,0.45,12.5,1
122.0,0.039,0.3,11.1,1
141.0,0.040999999999999995,0.23,9.7,1
150.0,0.037000000000000005,0.3,12.3,1
105.0,0.035,0.28,12.2,1
153.0,0.043,0.255,11.3,1
193.0,0.053,0.4,11.6,1
75.0,0.04,0.21,11.3,1
95.0,0.040999999999999995,0.2,11.1,1
92.0,0.040999999999999995,0.17,11.2,1
107.0,0.046,0.21,11.3,1
94.0,0.040999999999999995,0.26,12.0,1
158.0,0.069,0.35,8.8,1
158.0,0.069,0.35,8.8,1
143.0,0.046,0.43,12.0,1
147.0,0.046,0.4,12.0,1
122.0,0.049,0.28,9.0,1
151.0,0.054000000000000006,0.23,9.3,1
171.0,0.059000000000000004,0.34,8.7,1
75.0,0.095,0.44,12.8,1
72.0,0.052000000000000005,0.13,11.5,1
147.0,0.048,0.17,10.0,1
147.0,0.047,0.18,10.0,1
215.0,0.059000000000000004,0.31,10.3,1
227.0,0.054000000000000006,0.33,10.4,1
68.0,0.02,0.34,13.4,1
130.0,0.032,0.29,11.2,1
206.0,0.048,0.31,9.1,1
206.0,0.048,0.31,9.1,1
120.0,0.04,0.25,10.8,1
89.0,0.038,0.27,12.5,1
132.0,0.046,0.26,11.3,1
128.0,0.035,0.65,12.8,1
206.0,0.048,0.31,9.1,1
72.0,0.040999999999999995,0.23,12.7,1
143.0,0.054000000000000006,0.18,11.0,1
149.0,0.052000000000000005,0.28,10.4,1
149.0,0.052000000000000005,0.28,10.4,1
136.0,0.051,0.27,10.7,1
131.0,0.055,0.25,10.9,1
149.0,0.052000000000000005,0.28,10.4,1
160.0,0.052000000000000005,0.26,10.4,1
115.5,0.064,0.13,9.7,1
143.0,0.054000000000000006,0.18,11.0,1
120.0,0.055,0.2,9.6,1
76.0,0.038,0.24,13.9,1
194.0,0.046,0.48,9.4,1
193.0,0.032,0.26,12.5,1
120.0,0.055,0.2,9.6,1
187.0,0.049,0.3,9.5,1
186.0,0.048,0.32,9.6,1
187.0,0.049,0.3,9.5,1
186.0,0.047,0.34,9.6,1
